applicant_id,income,loan_amount,term,credit_history,default
c7fd482f-a28f-43e5-a9b5-a4c92074c2c5,22402,865941,48,0,1
09718460-80a3-46fb-b1e2-471dca77a8fb,26281,976104,24,0,1
3d630045-a756-481e-858c-1fe2826181f0,25862,904313,12,0,1
c5436837-2155-4460-847a-c40b0d7e930a,27008,849662,30,0,1
68b2326c-9367-4486-b12f-27209365cf8e,22378,208281,60,0,1
c801d393-0719-4ca5-9469-9b8be7b91738,24001,828742,18,0,1
7e4e2c7b-e294-4de1-840b-4bd4d08cd320,20376,862323,42,0,1
78483541-7026-4442-ac61-b060195962b7,19939,709543,54,0,1
57a056ad-e9d4-478e-94cb-164891bf7d2b,23190,785965,48,1,1
3f4ea01b-a97f-4cd6-924c-ffc6908537b6,26268,327573,6,0,1
c4a37b30-3e6b-46b2-a131-bc2ac3b39d3d,25149,569398,24,1,1
d1841f82-d040-4066-8110-3dc68406af73,19394,564517,30,0,1
efb344c8-088c-442f-9d92-028182cbe3e3,19031,838929,54,1,0
1cd3a0e9-fee7-4b85-b69d-a86f1cd1a18c,15127,625631,6,1,0
cbc71c28-bc0d-4c6f-9311-dd3d2bb849b7,12660,826077,36,1,0
283cd26e-9b0b-44ed-8968-8128c055b821,23222,217971,30,0,1
73e29782-9442-4878-b0a6-de5be65c00f9,22003,995650,48,1,1
b4b66bf7-865f-4914-8b66-b6ade97a29e1,4083,117663,48,0,1
cf9e81dc-3f25-4932-a750-a89b71a77e75,22038,138145,6,1,0
8174bad1-ba3b-4167-a550-3d227e7af430,17827,762993,42,1,0
ffcbf3fa-7957-4b7d-ae45-1b639469fa06,11428,402401,42,1,1
36c3bdf9-f049-4133-9c5f-045d989185c0,17719,734242,24,1,1
fc1ff4e4-f96b-48c0-8dc1-49761838f126,12822,226752,42,0,1
4f97fb4a-1ec2-43b9-be51-9bbb25c04354,22782,970684,6,0,1
ca595404-233c-4af5-809c-305cd935e0ec,21477,739528,36,0,1
37c35d48-24d8-4bcd-a54d-75251cfc1fa2,10262,264031,42,1,1
aa837fdb-d660-4855-937b-8f8ebf9297c8,16625,593746,42,1,1
f29f6813-0134-4b95-a4c4-86d35f808599,32337,166656,6,1,1
dee71522-c644-4256-9d3b-f3730b966d68,27280,255846,6,1,0
79abb506-d410-4adb-96ec-a8906c3e23c3,14865,783975,42,1,0
52391107-77a0-47a1-9f77-5199286c1cb8,21343,188248,48,1,1
c047703e-3ee9-415a-9f47-b6fbecee718d,18904,445441,12,1,0
ca097ce5-7177-4a0e-9f76-894e2f4174e9,5336,312462,54,1,0
c364d72d-144b-416e-852a-537d0a2ebfe4,22924,994772,54,0,0
0d1da5c5-1e1e-491e-be08-bcf8f4751935,17062,148383,12,1,0
2ef91f53-538b-43c6-80ee-b3151ff534ba,30920,653417,6,1,0
383f514f-5e33-4c69-aed9-b357dbc492a7,23240,563889,6,0,1
58fcb55f-1c35-4514-b759-2e5df9f8f496,20144,912647,18,1,1
25d6e88d-f3ec-490a-8f20-a8ec89579a76,21847,136248,54,0,0
c2de1b0e-2f52-4136-a5f5-11f4d6043a0b,26812,836952,60,0,1
83a06259-99b5-4044-bad1-ec58205ee6aa,11613,173823,60,1,1
47777c55-45cb-430f-82a9-6fb836d47166,12233,240415,30,0,1
7f54d690-85b7-4396-b8bb-3b51504a98e6,12156,342037,60,1,1
4b2ddced-6f29-42c1-a510-cab9d485cce6,13755,423098,60,1,1
8758fad8-1f1c-46ac-ab61-18f9c6f2aa3d,33680,482892,60,0,1
c16e3b9a-59d7-4431-a73f-7db38f948151,15802,596672,6,1,0
9bf30e40-58ec-4baa-9de6-f7b9bcc66c24,29507,503619,18,0,1
fb2c34a2-4c40-4432-89f4-842ea2bed91f,13096,172735,36,1,1
79ae650e-f77e-47ad-912e-4ae6fdb55ef3,25013,878462,36,0,1
3cc48279-958e-4ae9-9222-6de726b364aa,13991,235687,42,1,1
5b5ff617-7cca-4cbe-b242-41aad6a644b3,14603,298566,24,1,1
8155ccc3-fc68-41a1-8cb3-be0b71976ea6,32242,208030,18,0,1
53745f1b-2305-4f8e-8290-e832f023488e,21741,972250,60,1,1
df1d9d97-026d-41f3-8674-0d5be61877f1,21271,436590,30,1,0
dabdc579-be7f-44a0-8995-aba5f37c9489,17931,881215,42,0,1
daf9f186-7fb2-40e6-ad61-b6380a08cf24,7426,624369,30,1,1
829820be-a62f-4269-bf0c-b3d68b41842a,23461,493689,30,1,1
51edbb60-4555-4257-bc25-61f51b4ec553,30646,726151,24,0,1
75925583-9d94-4778-9f40-df99d8d2acbc,11291,625187,6,1,0
a5e79cb4-99d8-45c0-9c99-ac9a8ea016c6,16594,840568,48,0,1
ce0e5ca7-23b1-44de-996c-f50148450d05,20350,122073,24,1,1
d3135932-622c-4a0a-b50f-08b3b800fd23,18903,388404,42,1,1
9ea311bb-14a1-4c7a-a41c-e43fa91fdd33,20182,559498,54,0,1
d126fcaa-26aa-4996-bb50-fa8f4e7b9371,13701,904939,30,0,0
da925821-5718-4982-8f16-96c6076569c9,10564,882577,24,0,1
c5accb14-c27a-4ef4-9997-017221c29bd8,21021,452702,12,0,1
f3fbe77d-51b1-4fbf-b873-11d5f498a854,11029,755701,36,1,0
d19b0989-b02d-4db8-8e89-64c2e7dac9cb,25141,871608,36,0,1
f5602edd-a64f-4afc-963f-361a1b686e3c,21142,917194,54,1,1
e718f1cc-2b72-4dcf-97af-dc5195d0fd39,31011,628270,54,0,0
e493551a-334a-411d-bddb-cc9d89a08209,25120,148760,12,0,0
59955fdd-4b67-41eb-888b-86c356632ab8,6033,741169,24,1,0
99975ea0-c856-47b7-a4f7-7035cea16c0c,29157,791837,48,1,1
fdeb8df9-5217-47f8-a260-5590aedc1258,16537,192421,42,1,1
4d9cbf1c-9bf0-40fe-9f3b-5f28552b9d0c,26084,289496,6,0,1
a744fdf8-4935-42a0-9557-65bb90a2b5e6,25686,810440,60,1,1
e2216eb7-8e00-4b4c-9fc8-8e2ac2d42111,11950,295055,54,0,1
fd9a1e30-9787-4bd5-8c6a-308710c7bc11,28417,376848,48,1,1
d2d85b5e-f1eb-4867-9e8e-73dd7834a87a,20701,329928,24,1,1
c07e035a-8731-4404-ac9d-9e97da322c11,14534,849242,36,1,0
aadbfeb2-282d-4f45-b00e-0b10402b6f1b,22689,368998,54,0,1
904ecb47-b2c9-41d7-9b83-2d96ad1e78e2,11661,299179,42,1,1
b6c75b1a-a63d-45b1-941b-34b5bd4a8541,14017,813021,6,1,0
f768dbd9-2636-4fe3-b2c0-b282e16ca2c4,22592,159161,6,1,0
7086f692-a8b6-48f3-b4df-7986b228eace,30219,462564,48,1,1
6d2e8af4-dfef-482d-9401-6f5dcead0fe9,32985,521634,48,1,1
ce4b8df8-93e4-4f2d-b0de-3807b01b0006,13812,201419,12,0,0
53f6210e-01f1-4d3e-94a0-74b6dde7f090,20691,546703,6,0,1
dfa5e6d4-c256-4e05-bf64-ef4989345317,27427,829087,30,1,0
c3830dd4-6c37-47c1-922a-963c988caf36,14071,688709,48,1,0
337ef8e1-77de-4cc0-949f-147600001d5a,20935,335040,48,0,1
da898473-e22e-4425-a5a1-c252d073a6f9,16641,522976,54,1,0
306b2ff7-7b76-4cee-a298-99776b9aff86,19506,841926,6,1,0
a0c6db54-9a4a-421e-a9ed-4d79710c2c4a,6643,958886,12,0,1
1773583a-f74e-4b32-b1a0-f85520380fb8,17342,246565,48,0,1
317ddaf8-8fa4-479d-9867-04a78143feab,20863,871603,12,0,0
5f11f0fd-17ab-4c8c-8303-cec49ad4e76f,8601,647244,54,1,0
8e58fa48-e1a8-4c3a-bf0e-c6eb016b6676,25811,988212,42,0,1
c030cd0e-6d5d-4f4f-b774-bca3c981fea4,19678,628844,54,0,1
3873c26d-0811-4665-b3b1-f78530c13ab7,36915,810761,30,1,1
0dc30c2c-19c3-40c2-bac9-08d5b783188d,18797,728808,24,1,1
e82aa7ba-0379-4a3a-8c39-9a8008ee8c82,12170,984059,36,1,0
9ada31e8-203b-4459-9ba0-47243a28303a,21870,577567,54,0,1
da89c0bd-0ebf-4611-919b-5407b6796a8a,5151,172091,6,0,1
4f23572e-7562-4d52-b0a0-2e9d5e0f23ba,34636,124455,54,1,1
b61c0b2a-d546-45d4-8052-0ccad1ed99d4,41896,521759,6,0,1
15135c85-9579-46b9-818c-bd417055b0fd,16106,271411,12,1,0
16c94343-54bc-4b45-9ba7-a52f2cab4f2a,19617,120025,54,0,0
eff6cc96-b398-45da-9d06-8fc93d1c1253,9003,917283,24,1,0
65cb2ab0-484f-4e2f-94eb-f28adfb00f20,14512,784864,6,0,1
0535b3e7-86ee-4bee-b037-e08720aa749b,23439,397115,36,1,1
a0541539-477c-4363-bffa-5720f7c90ed5,12258,259067,12,1,0
a7dfff4f-2bb5-4249-98a7-310ac6bed0e6,30178,667960,60,1,1
3df11675-01ea-496b-86ae-1bf683e4fde6,19857,945425,6,1,0
a02a4987-f81b-4eb3-b961-ad8f7bbec8cf,17669,580037,60,0,1
3796bf5a-a818-4c6b-b012-f0d1ed4798bf,15598,780632,6,1,0
fc844cd4-faa7-4288-bd21-d0c0c7639ec1,23455,406423,6,1,0
241ff86d-54cd-450f-8b1d-136e394f477e,26173,654065,36,0,1
eb97ac89-5863-4168-8993-4e7a19c75dcb,14643,863868,48,1,0
ebe3ae97-fb1d-4fa6-9962-811eca31b54c,32790,960101,6,1,1
060f7746-a199-4e58-8167-adddaa0af074,25926,732873,54,1,0
f9109d54-f08a-42d7-bdfa-d071c495757a,23983,433212,60,0,0
775e5977-0740-40dc-8aaa-dcfa3b41b31f,15847,905748,36,1,0
3d173107-526e-47f1-a42b-92a5372c9daa,10853,307157,30,1,1
f7a05bdc-db63-45e6-8f38-7ac170307282,0,935712,12,0,0
706506b1-bd36-4a2e-ac37-50c077ebb553,20325,981962,30,0,0
e73d8020-1a7f-42d9-ac90-39d61401ea8c,26477,683142,48,1,0
6c74ce21-81ea-4426-8299-208c80c75657,32643,856027,30,1,1
00a3495f-169b-4f85-8d6a-39e0f4b57f59,14855,487716,18,0,1
f69a7131-b30f-41c1-b359-611f5fc9ff6d,29095,121084,24,0,1
26b1f948-78af-4dcd-8da1-b22d5e51dbe6,22860,869824,12,1,0
821e3ebd-5eff-4e2c-b9ee-761f65a8fdef,35154,806844,42,0,1
468d7e68-190e-4ce8-b173-aa4b9c906180,27792,271752,18,1,1
0262fc49-5beb-4438-aff5-deff65568ecd,30850,994652,60,0,1
3063692f-ebec-4ad4-9e70-585de7346fd6,32264,865256,48,1,1
ae555703-fe75-4770-a098-2f88b88b6bbb,17310,526780,42,0,1
0e0e5086-4602-4685-8547-5a27c22b5805,7646,327598,30,0,0
3e530659-bcfc-4d39-8dc9-3c2cb21ffa97,29831,817918,24,0,1
d4d1b656-b5a2-4541-bf43-093b540f718f,23967,739770,24,0,1
24e28087-c4ef-4875-8efb-1a89e767e6f4,15275,886953,12,1,0
dad0896a-1f46-4bde-8f95-4eb5570a2b9c,0,362653,12,0,1
44b590c1-a171-4bb0-85ac-55350ff3b61f,26512,820002,6,1,0
71833721-41b8-418a-a972-304c3ad1269c,26831,747282,18,1,0
1ff17b50-c8f1-4b8e-b533-23a858ea57e5,20495,880468,48,1,0
e83f96d2-35b5-4dab-b875-4277e763aa22,12528,900936,12,0,1
59a67243-b9b1-4c11-9747-57e694cc6c85,25005,525603,36,0,1
37e8ba4c-0d4b-4e45-b5bd-8950a4574aa2,14206,959077,6,1,0
5590f14a-e66d-41b7-84bb-a1456a651d6c,23073,510014,18,0,1
827a62a7-9723-4ec6-8e56-067b370dcc0d,33170,645020,12,0,0
e1c97e93-6850-42ab-bc39-fa0c6730c8ea,16669,640055,12,1,0
057f71d3-c113-4517-8c64-3cf443eca7ad,15116,200754,60,0,1
09e5ad30-fd5a-4238-aeb5-d15fd0c9aa39,25046,397142,18,0,1
cc137afe-4d07-47aa-9b67-2cb654ee7667,8686,390702,18,0,1
f20965d2-986a-41d5-8e6c-99540c00a5dc,27877,770704,54,0,1
21b74f20-3633-494a-91ed-22534a518285,21102,817998,60,0,1
c16282fa-8db5-463d-862e-0b480b94043d,26700,330375,54,0,1
0e5be248-5734-441d-8d22-f643537819e5,21697,295091,30,0,1
0061d35c-a2c9-4cb9-9f46-06cabb24b115,18122,992136,60,0,1
67225a12-ba9b-4491-88a5-f5a1824a5b55,40621,553164,54,1,1
63330afa-6b2f-4daf-9431-bf48fd30794a,24925,476898,30,1,1
fcaca9f9-d1cd-4305-97f1-fdad24de8423,23923,303357,54,0,0
bc5444b2-017f-40b0-9394-ea9e9f9ac65b,21916,563155,42,1,1
5656c604-af83-4cb9-832d-1bec87b09dd9,26841,427557,18,1,1
e2705477-a6fe-445e-a698-06a4ad9237fa,13814,592833,18,0,1
8033f113-ff87-4cbb-8938-4619b091b796,20375,971730,30,1,0
b77842f3-ed5c-4e91-8128-673b6698748d,24731,604600,18,1,0
d4d0c775-6b9b-4d61-a7d0-b95ce6122587,12601,184877,48,0,1
da00904f-e102-4292-8a34-fa2a0bc5a03a,9969,992681,48,0,1
05ca1f67-1481-4bd7-9723-ad72699a210a,21646,407765,48,1,1
d1ab69d0-b4ac-4874-b4fc-27cc076e7155,22677,697032,30,0,0
cfb32cd6-dfb4-4dc8-bbe5-7f5edfa77841,27627,541305,24,0,1
e922dc91-aa16-4f78-96c0-e89bb92e45ec,22154,525680,36,0,0
68ac2464-3689-4620-92bb-3477fbb5b781,19251,716784,48,1,1
1b01fbe3-52ac-45fa-bd42-aff05da87a91,24783,993022,48,0,1
60ae8a8f-b5b3-4c92-8f23-4c4903c4383f,28066,792511,24,0,1
a23205c2-96a9-4ac9-8f43-ce5df7e9b316,26970,890988,48,0,1
aecc8cfe-52bc-46c4-85a9-57d6273c0270,27133,333404,6,1,1
73b96b25-4ed6-4d14-9430-70ab6d17aaad,26944,532266,60,1,1
aababb73-9152-4f3c-9bf3-d7c4fe41541c,27980,691309,48,1,1
dea644d8-25d1-450a-97b1-2ea4e6fb1c39,12317,980499,36,0,1
bd6948da-445f-489c-9f8c-b114fcae5d30,23841,860200,60,0,1
5e163f73-fbe5-4c91-bed4-1c7f37c1cf44,13583,482601,60,0,1
0e6a4c23-607f-4183-a83d-90ca102cce6e,15541,431577,18,0,1
5220c121-6540-42ac-b9cb-fbd8663fd145,12759,909545,54,1,0
d3115bd6-b374-4925-a50e-7875013e3a72,19186,624368,18,0,1
720822c5-e64a-491a-be4b-fad727f1e05a,9267,210248,24,0,1
c45e20f7-a8ae-4438-8ae5-12df67e4235b,29776,638525,54,0,1
e699dbb6-4053-4927-8266-21460475d504,31363,388623,36,0,1
be7c4e4c-7a59-4e5f-b190-c21e749306c9,27013,648475,48,1,1
7ff3c739-963a-44bf-ae29-5b56fbb44168,20126,212553,60,1,1
df9f899f-252b-4313-a5c5-d5f63395f4da,24463,852705,12,0,1
fc9be85d-52a1-47e0-a4a8-1b979a71ac03,19750,158498,12,0,1
5c42f7a2-3047-4a6e-9870-070a1efedc21,14543,947029,24,0,0
d0d1c3bc-edc7-448d-b4bb-5a2e47145eff,18668,733000,6,1,0
4e7f1056-9834-433c-8281-2157fdedc1fe,17388,103549,24,0,1
28d7af06-9a10-4c7a-9f4e-5742cc9b91c9,9130,956010,18,0,1
181612f2-a50e-4de4-a282-97f36a9ac3e7,27100,925031,18,1,1
12de1f67-be56-43c6-a216-58f485085a52,10009,712831,30,0,0
08575257-e9a3-4b2f-ab76-c48c28b37444,16146,254621,18,0,1
5c195b59-7ef1-4f27-886e-57ba74ef3395,18847,379611,24,1,1
03233a21-7826-4ea2-8ba8-de64b893b190,17010,600584,12,0,1
a92a2736-2622-40f5-aa70-9f31ff77f489,28479,731442,12,1,0
221baaa0-627f-40a2-a1d9-c883863c2bd8,25083,171194,12,0,1
044d06e0-c76c-4b19-bd8c-a42c4833d9da,11074,739281,18,0,1
a710ca40-5fcc-472f-871c-f0523b0855f6,19929,911987,18,1,0
74bfb004-253a-4dd3-a43e-4d4457847578,19334,838711,42,1,0
fcd721c2-dfee-417a-b38c-dc9a09c6ad6e,8253,725531,24,0,1
dca6e7a8-a10d-4e4d-b761-6b1601ceb0cd,26906,563301,24,1,1
b8a5578e-e2a3-46cb-b63e-37cfa0ba8317,29891,412281,54,1,1
21d9ef01-992c-4bd0-9cb6-263baeb9c36b,27540,423581,54,1,0
ee1ea4c5-0685-41d3-9005-06d8dcb43102,21722,881650,6,1,1
0f60eafd-d568-48c2-93b7-2267547f8d87,16020,881616,42,1,0
2d5f07ac-4522-47e6-ac50-8b355f97466c,12693,467000,24,0,1
ab480d03-6144-4f8b-a479-8486781f6972,26314,357973,48,1,0
645b21e6-8bcc-494d-86b9-bda228539222,18975,301110,18,1,1
e915b6c9-6dc7-4644-982a-906630fe6369,16647,504794,60,1,1
f2296586-8638-4863-8b0e-227700646239,24619,221186,30,0,1
3aa049af-f0ca-419b-a7c3-5f86045de2f7,11926,889516,18,1,0
97d3953f-c146-4176-96d6-903a4c3302a2,18472,569900,60,1,1
2036a49b-0a88-48cb-bf5b-55915fe94230,13039,378761,60,1,1
01e8ba1c-3815-41a5-aede-6c3d1274fc97,31153,276081,54,1,0
f4b8463c-7382-4d00-9c48-b3fdf6b172f9,30130,959718,36,1,1
1c5a4e4b-bf57-4df9-8275-093b77b3b539,22578,320067,48,1,1
a9855010-f069-4c25-88c9-c9ac3a8c5dbb,14417,469000,36,0,1
13ceb7b0-f80e-4507-9ce4-ed9cd486090c,26453,410652,30,1,1
fb11f373-1eab-4873-a7f4-7043353235ab,24788,973486,12,1,0
0d149b7d-85a2-4204-85ca-ab0a87565f5a,26724,346444,24,0,1
7b5db3a2-865f-4671-bb7c-c4aae728a25d,16719,176696,30,0,0
8fb8efb5-5dcd-49c1-a1c5-67dd0d212ae7,29207,374130,60,0,1
86414c81-640e-4b84-9fb0-edd9e199563b,22611,480590,48,1,0
8ed3f754-fab1-4972-b58b-4afb7d3c0a1c,11025,447544,36,0,0
f3b2d3d2-3324-4c39-9d18-e78e7969d02c,23599,437538,12,1,0
f3f5e352-baf0-4064-91a2-4e6d1e2e2fa3,20909,891638,6,1,0
a8e72863-b0cc-4e55-b37f-31e7fcaef850,26436,353336,24,1,1
bd689991-d460-486e-ab96-430aedaa5172,10557,250102,54,0,0
b968d015-ff14-46fa-8155-8c908e36b124,13577,146569,18,1,0
c99830ef-75ed-4041-918e-b33a14fdbc77,14924,835897,30,1,0
4e0d75b7-51f9-4154-8887-f9118515aac0,8945,954221,60,1,0
a3ddaa1d-2312-46ee-8733-a572c835f5de,14544,215063,12,0,1
a51a93ae-7fb6-4395-a7bd-32c46a3bc3d2,29004,996786,12,1,0
98b547f8-182a-4f73-8949-4808ea87b45a,21370,506361,42,1,1
cae19857-d54b-4f5f-84e3-bbe2f909cf1a,30022,289938,48,1,1
cd186719-83c7-4903-b130-e167493f045b,5427,818946,42,0,1
30b3b418-b4de-4fa7-993c-1e7d394f8e33,25073,122331,6,0,0
d8e20c1f-05f1-43fb-8369-f7e80ed04623,28836,883951,48,0,1
e96dcaba-4ea5-44a9-91d9-53d938cf79db,25374,642440,48,1,1
e9bac72a-d426-4f1a-9e08-0be8136575a4,22584,654286,30,1,1
5f0cb7ec-60d7-4b65-83ef-ad75bdf49fae,21791,657416,12,1,0
d4ff03ac-3b98-4462-a2f6-762c61e03e6d,32651,795606,60,0,1
9fead3d2-2d80-4b20-a2e3-0d81bf41308e,17647,292213,18,1,1
a79224dc-581c-43b5-b547-4cd42fd1e6e3,19619,362480,6,1,0
7fbda96d-bb0f-4ad0-94cb-57392c4f8e3b,7874,148002,54,1,0
1921b056-80ec-4f9d-90a1-9eacbdeb4ca0,14256,525395,36,1,0
e8cb9640-dbea-4e2b-85e6-c3f650284a84,13800,305915,30,0,0
c42d00a9-7323-4c50-ae63-d48ed356bcd2,19177,703446,36,0,1
f028241b-e357-47a6-9504-5b3fe4846a84,16798,684338,24,1,0
ff6aeb72-a477-47ec-aad4-d5f7495bcd04,29766,831756,6,1,0
fb55c6d9-02a0-4899-9c26-369953e75d30,23867,281350,60,1,1
83821974-251d-4f5d-b1c8-2ee4341e3c05,23466,412059,18,0,0
553fbd8c-6ead-420b-a342-12fb410b958e,20500,281529,60,1,1
7eb5db8e-93aa-4da3-829a-5fa8f9f19929,14864,830721,12,0,0
16235e2c-243f-409d-8c51-4f83dd551866,11986,637156,48,1,0
090b0f5d-2b13-4e06-a160-61bf9a059992,38242,950095,6,0,1
c3d01e89-1318-4040-8865-76645b19bb95,17743,441442,36,1,1
9951a00b-0bbd-411b-b241-ce49a4703b96,19774,709172,24,0,1
49cd1de7-2eb0-4b6a-9d03-b23d8cc7bea9,15035,313264,42,0,1
d909c03e-8584-428a-a24b-a82a276fe608,32552,476345,60,1,1
bb1f63f2-8737-4919-a726-65e58588d71d,22286,443530,54,1,0
41959fea-880b-4c7b-9289-b468c4a331ba,23652,114442,60,0,0
d67821fb-bf22-4abe-8af6-41924a9092eb,16357,509725,54,0,1
3c213f49-94ec-436c-89cc-40b3a01bc4fc,10679,257304,24,0,0
136e0d08-a555-453a-b85e-ea9683b81a81,16785,640410,42,0,1
c3df4a48-306a-442c-821e-b3e28ab82306,14125,509809,36,0,1
01cff787-16de-4c8e-9ef4-be071aa0de88,13390,620678,60,0,0
eba44dee-07c2-44c1-8ad0-25ec6d4a23e2,20140,464055,6,0,1
832325f9-bfd3-4cc8-bd5f-2bc9f6194763,28572,249664,54,1,1
90e49e95-2680-4f14-8311-dc324be43235,16995,347355,48,1,1
495ad224-1344-4b3f-ab68-4209885fb693,13464,421309,6,1,0
198a0b8e-5ab7-47ef-b5bc-30405a341403,24706,700756,36,0,1
0aff4760-be8c-4c16-8e0f-25d3dc3c6ff7,19940,577166,54,0,1
a7f1c9c5-0e48-47f9-94aa-8443771e9b1e,30067,100890,36,0,1
5331baed-d451-464a-a9e2-e644b9d3f53e,21615,682178,54,1,1
b8732769-055b-4c9f-bcea-8e091957af5b,17412,856271,60,1,1
446f36b6-e784-430e-a46d-901049ce109e,26886,487407,18,1,0
3a9ad686-46cb-45bc-8cc8-490525a82f8b,27035,739973,6,1,0
c3c7a415-4f9d-497e-860f-b479825b999e,29830,691256,30,1,0
45f1772d-2f87-42cb-8b2f-0d7649ce94ed,21937,973159,54,0,0
cf972288-f085-4e15-af30-441ba7ef7b50,13979,327514,36,1,1
081905e2-0911-4f16-9cde-1f1b9f5c31d4,23905,778743,12,1,0
61e70586-6752-4c53-91f5-fb4453b711a0,20898,641518,60,0,0
d05bb882-1c1b-4a07-8953-89e5a57553c5,38564,868257,42,1,1
df47c5b6-ccba-4b67-bc61-7f58303cdafe,32669,333701,12,0,0
9a4e70d3-b179-4f9a-9003-72b4692966b4,18177,934881,42,1,0
db2cfb41-7e12-48ab-927d-fc6f2525643f,25276,581011,12,0,1
24ba9d62-a492-4368-9782-349e2e59be5a,25571,494077,18,1,0
bde629c3-956b-4eaf-b486-ce2ced0693ed,19738,862678,60,0,1
b721f44b-96ba-4060-9371-9a2aa4f635f7,22961,633234,12,1,0
3e6362d4-fe61-42f2-aba3-ab6795c26085,20473,114159,30,1,0
a2289ef8-13ba-4be1-bd19-b1f085d482a7,14887,476819,42,1,1
252a3c57-e454-4f55-a04e-ecf1f81a7d5f,19894,184450,18,1,1
4c46ca94-6fbc-45bc-8fca-8dc8c6549712,24381,588028,42,0,1
ad8675db-aee1-4b0a-b093-bf94cb074128,25351,258873,54,1,1
75e567f7-5acc-4009-9550-6c565de54240,37205,957784,18,0,1
36acf956-9803-40d3-a62b-be8f4132299a,21965,496260,24,1,1
22010f86-5dbd-4a1c-a30a-42dc223dde76,23513,624294,18,1,0
d745f1ed-82b4-4847-87f7-b2e6cc9ae7b6,23420,724456,42,0,0
2d58dccd-c5fc-4c11-974a-eeb26bf24173,31126,959960,48,0,1
983212c3-a8c5-45a4-8662-bb1d2453a968,25340,115551,30,0,1
1269d467-f552-43ab-8764-9f7f7c3424b8,32591,319351,18,1,1
a13c9a89-25a4-4296-95af-5da3b0d4d216,21108,235173,48,1,0
763777af-be06-445c-aab5-f4d6418f84b1,23187,646470,24,1,0
01f1eccd-2c4c-4b60-8eed-358b67013e3e,14677,684812,42,0,1
a9d6cfc9-46c8-4ccc-9b56-b00730e2b54a,26950,517996,6,0,1
a7310c26-eff4-42be-a443-0d2457a3bee7,16112,416427,60,0,1
5edf0436-5db7-4f45-9012-c4eea2eb6fa7,27289,828544,6,1,1
a7cbafb4-34de-4038-bb03-4a68ce642864,11036,813339,6,1,0
59a18ca3-4aa2-40cb-8f91-9136db0311ca,19732,917230,18,0,1
11b25805-daec-4e8b-bb5b-73619e3e137c,16895,458379,60,1,0
1c3b93d2-b603-4ee5-b2e5-f78eef9ca323,20358,137355,12,1,0
7407110b-2a41-493a-88fe-984dc9f1c1d3,19734,381821,42,0,1
ab766602-08b3-4457-962f-c42022238e57,17746,198992,6,0,1
3c1cbc5e-9479-48de-926a-a40d584e467b,32188,998383,30,0,1
185afd29-2585-4f95-b98c-7ca6a5fbe457,25308,210211,12,0,1
2d516cd4-6148-4c89-a2f3-fabe159d2505,6202,880836,30,0,1
5bf50fa8-90f2-460a-ac87-9407746189e9,14054,987993,6,0,1
86e96e21-0da6-4ebb-84bf-dd70c299b9d5,21727,197220,6,0,1
2ee04e18-edf8-494f-94cb-7416faea41cf,21052,446876,24,1,0
2fd67965-4f24-44a4-b74a-2c3bb859bfca,24044,710761,42,0,1
f88d80ff-2663-4eac-8143-d97e0caf6386,19893,798513,54,1,1
e6ae1925-b335-4023-809f-11b05a2fedbe,15695,147084,6,1,0
243a1a81-989e-44c8-997d-df50a4408a63,19609,619206,24,0,1
6c77fcae-64e1-4c51-adc4-61315bea8e24,15895,188244,60,1,1
376058a9-667c-4e48-ba5a-a91640314785,21403,499593,42,0,1
75cb8879-cc48-429b-8569-60fe0b70a539,17557,956077,48,1,0
b93f2a8b-e38a-453e-b55f-bf0df7ba04e8,20010,502906,30,0,1
c430a970-bfc2-42ad-8808-d8ffa8f137fe,19601,290917,54,1,0
38fb44bd-ee63-4d87-b769-9a6aba84464a,35581,959248,42,1,1
2de68c41-1c05-4ec3-8f1d-6bd165b8d162,21881,625928,36,1,1
618a6589-a6ba-4c13-b94e-f18a3d60e20f,12939,765651,18,0,1
44ce2380-f07b-47ff-bd63-4f269bcf0595,24843,369410,24,0,1
b384421a-e82e-4be6-9422-791b8f3fefdf,23607,682653,18,1,0
c3446941-82c5-4672-b45e-415ddd44de84,29740,971339,54,1,1
8fd86b24-0a50-4680-9f34-4e9da0abd92a,22355,479595,18,1,0
5b9a45b2-aa89-49fb-9aff-6a85de6e8840,20615,962672,54,1,1
b2229140-df42-47dd-bc36-3854f719f4e5,13338,726397,30,0,0
111ad0d4-ec73-41da-8217-6446be787f95,14269,326368,42,1,1
ae029197-7119-47cc-ab69-5631b344146b,24060,851452,6,1,0
761b1671-6d65-45f9-904b-38b76022bfa7,18050,445278,6,0,1
c56af3f0-69a2-44d6-9a5c-6821d28bfca0,5210,716124,12,1,1
03c89386-4d26-4ecd-949a-295510c69105,30792,423983,36,0,1
1ddd7a0c-2824-436e-ad83-67de23583d1d,26662,134927,12,1,1
e5e18d34-0925-485c-a3d5-5246130ee4fc,19083,237425,48,1,1
67f3a9f7-2e08-4a83-9e2d-c7ede639d9ea,20764,611273,54,0,1
2f9e3c6f-6a6f-4fb9-a3f0-d2922369771d,17401,524416,54,1,1
8ccfeb7f-4b07-4265-8ce6-0a79e82925a4,12481,763208,24,1,0
17cce470-906b-4187-9739-13055a0127ef,26293,823912,18,0,1
135812fb-ca8e-47c3-9cb7-31f8add18051,27603,181700,12,0,0
c4467213-08c3-4542-8a02-9d2dc96c5abe,17726,209555,60,0,0
